"File Name","Item Sequence","Title","Descriptive title","Thumbnail URL","viewingHint","Parent ARK","Item ARK","Object Type","AltTitle.other","AltTitle.uniform","Place of origin","Date.normalized","Date.creation","Scribe","Author","Associated name","Contributors","Contents note","Colophon","Incipit","Explicit","References","Provenance","General note","Format.extent","Format.weight","Form","Format.dimensions","Support","Foliation","Page layout","Hand note","Illustrations note","Inscription","Additions","Binding note","Ink color","Features","Condition note","Type.typeOfResource","Type.genre","Language","Text direction","Writing system","Script","Script note","Rights.statementLocal","Rights contact","Name.repository","Shelfmark","Collection","Other version(s)","IIIF Manifest URL","delivery","image count","Viscodex"
"","","Sinai, St. Catherine’s Monastery, Syriac 10","Selections from Greek and Syriac Fathers","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57n0b%2Fdf56mv74/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1p57n0b","Work","","","","801/900","9th c. CE","","","","","","","","","Kamil","","","223 ff.","1936.3 g","Codex","206 x 168 x 130.0 mm","Parchment","","","","","","","","","","","text","Theological works","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 10","Old Collection","https://www.loc.gov/item/00279386267-ms/","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p57n0b/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 104","Services","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6w92%2Fn9467537/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1jd6w92","Work","","","","1201/1300","13th c. CE","","","","","","","","","Kamil","","","225 ff.","1105.9 g","Codex","192 x 155 x 77.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 104","Old Collection","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891708","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd6w92/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 125","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn64kq%2Fz4493w8z/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1dn64kq","Work","","Bible. Psalms","","1201/1300","13th c. CE","","","","","Two in Arabic","","","","Kamil","","","268 ff.","1051.9 g","Codex","174 x 141 x 130.0 mm","Paper","","","","","","","","","","","text","Biblical texts","ara|~|syc","right-to-left","Syriac|~|Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 125","Old Collection","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891718","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn64kq/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 134","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5cwf%2Fv946s144/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z18w5cwf","Work","Gospels (Matthew and Mark)","Bible. Gospels|~|Bible. Matthew|~|Bible. Mark","","1201/1300","13th c. CE","","","","","","","","","Kamil","","","95 ff.","571.1 g","Codex","222 x 162 x 35.0 mm","Paper","","","","","","","","","","","text","Biblical texts|~|Gospel books","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 134","Old Collection","https://www.loc.gov/item/00279387880-ms/","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w5cwf/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 209","Parakletiki","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573bkr%2Fwf49nx3h/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1573bkr","Work","","","","1201/1300","13th c. CE","","","","","","","","","Kamil","","","183 ff.","1594.7 g","Codex","270 x 187 x 70.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 209","Old Collection","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871476","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1573bkr/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 237","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2ktk%2Fn596dp2d/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z11g2ktk","Work","Menologion (month of Ab)","Menologion","","1258","1258 CE","","","","","","","","","Kamil","","","305 ff.","1731.1 g","Codex","226 x 175 x 100.0 mm","Paper","","","","","","","","","","","text","Liturgical texts|~|Hagiographies","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 237","Old Collection","https://www.loc.gov/item/00279388732-ms/","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g2ktk/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 3B","Mimars","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2397%2F6d43p44g/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1wq2397","Work","","","","1001/1100","11th c. CE","","","","","","","","","Kamil","","","15 ff.","181.0 g","Codex","217 x 152 x 30.0 mm","Parchment","","","","","","","","","","","text","Theological works","cpa","right-to-left","Syriac","Christian Palestinian Aramaic","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 3B","Old Collection","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq2397/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 75","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1bj2%2F9724b55m/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1rz1bj2","Work","Lectionary of Acts and Epistles","Lectionary|~|Bible. Acts|~|Bible. Epistles","","1295","1295 CE","","","","","","","","","Kamil","","","340 ff.","1691.3 g","Codex","227 x 158 x 101.0 mm","Paper","Folio 273 is incorrectly labelled 773.","","","","","","","","","Folios 88 and 89 are glued together, rendering ff. 88v and 89r inaccessible.","text","Lectionaries|~|Liturgical texts|~|Biblical texts","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 75","Old Collection","https://www.loc.gov/item/00279387533-ms/","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz1bj2/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac 89","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60kwj%2Fsg09hj84/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1n60kwj","Work","Lectionary of Old Testament","Lectionary|~|Bible. Old Testament","","1101/1200","12th c. CE","","","","","","","","","Kamil","","","148 ff.","2098.7 g","Codex","250 x 170 x 105.0 mm","Paper","","","","","","","","","","","text","Lectionaries|~|Liturgical texts|~|Biblical texts","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac 89","Old Collection","https://www.loc.gov/item/00279387648-ms/","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n60kwj/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF M 8","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9v64%2Fwj29hk42/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1hd9v64","Work","","Acts of Andrew and Matthias (Apocryphal)","","601/800","7th c. CE","","","","","","","","","Philothée","","","5 ff.","27.5 g","Codex","200 x 133 x 17.0 mm","Parchment","","","","","","","","","","Very damaged ; Faded ink","text","Biblical texts|~|Apocrypha","syc","right-to-left","Syriac","Estrangela","Estrangelo circa 6th century","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF M 8","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hd9v64/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF M 9","Memra on the Contest of Job ; Memre of Ephrem on Uriah the Hittite and David the King ; Memra of Isaac the Teacher on the Antichrist ; Memra of Jacob on the Antichrist’s Teaching ; Memra on Mar Daniel by Mar Ephrem","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn93gs%2Fr3734j3s/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1cn93gs","Work","Memra of Mar Jacob on the Antichrist’s teaching while the Holy Apostles warred against him","","","701/800","8th c. CE","","Ephrem the Syrian, Saint, 303-373|~|Jacob, of Serug, 451-521","","","The Memra on the Antichrist and its attributed author Isaac the Teacher are otherwise unknown. Philothée, p. 293 attributes this work to Isaac of Amid.","","","","Philothée","","","54 ff.","263.6 g","Codex","197 x 145 x 33.0 mm","Parchment","","","","On f. 44v, under the rubric, there is drawn in red ink a waving line, like a serpent, the head of which ends in a cross. It appears opposite the words “O jealousy how bitter you are!”","","","","","Illustration(s)|~|Decoration, Zoomorphic","","text","Theological works","syc","right-to-left","Syriac","Estrangela","Estrangelo script; regular and well aligned on both sides","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF M 9","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn93gs/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 1","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz180726j%2Fgn164v1c/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z180726j","Work"," Euchologion (collection of prayers) ","Euchologion","","901/1000","10th c. CE","","","","","","","","","Philothée","","","50 ff.","136.1 g","Codex","144 x 107 x 25.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc","right-to-left","Syriac","Melkite","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 1","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz180726j/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 10","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14769fc%2F7h61mj23/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z14769fc","Work","Book of Hours: stichera, exapostilaria, canons","Horologion","","501/900","6th - 9th c. CE","","","","","Palimpsest and parchment backboard pastedown","","","","Philothée","","","23 ff.","146.7 g","Codex","203 x 150 x 33.0 mm","Paper|~|Parchment","","","","","","","","","Palimpsest","","text","Liturgical texts","syc","right-to-left","Syriac","Estrangela","Ancient estrangelo","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 10","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14769fc/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 11","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5jnr%2Fcm80d503/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z10g5jnr","Work","Fragment of a bilingual anaphora of the Byzantine liturgy by Saint John Chrysostom","Anaphora of St. John Chrysostom","","901/1000","10th c. CE","","John Chrysostom, Saint, -407","","","","","","","Philothée","","","8 ff.","24.5 g","Codex","176 x 132 x 5.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc|~|grc","right-to-left","Syriac|~|Greek","Melkite|~|Greek minuscule","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 11","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5jnr/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 12","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq525v%2F46501q6q/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1vq525v","Work","Book of Hours, circa 9th c.: Text following the Byzantine rite of the Cheesefare Week (the fifth week before Easter)","Horologion","","801/900","9th c. CE","","","","","","","","","Philothée","","","8 ff.","21.7 g","Codex","173 x 130 x 5.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 12","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq525v/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 13","Book of prayers: Readings from the Gospels, hymns","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz49gk%2Fsx44j478/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1qz49gk","Work","","","","","n.d.","","","","","","","","","Philothée","","","16 ff.","28.5 g","Codex","143 x 109 x 10.0 mm","Paper","","","","","","","","","","","text","Biblical texts|~|Hymnals|~|Prayers","syc","right-to-left","Syriac","Serto","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 13","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz49gk/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 14","Calendar of Saints' Feast Days","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63jt2%2Frp606b31/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1m63jt2","Work","Gospel of John followed by the complete diptychs for each day","Bible. Gospels|~|Bible. John","","","n.d.","","","","","The Gospel of John features minor differences from the text of the Peshitta.","","","","Philothée","","","17 ff.","46.2 g","Codex","173 x 127 x 10.0 mm","Paper","","","","","","","","","","","text","Biblical texts|~|Gospel books","syc","right-to-left","Syriac","Melkite","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 14","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m63jt2/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 17","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2t29%2Fv276m584/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1gf2t29","Work","Stichera for morning and evening","Sticherarion","","","n.d.","","","","","Palimpsest and parchment front and end fly-leaves","","","","Philothée","","","26 ff.","49.6 g","Codex","150 x 119 x 15.0 mm","Paper|~|Parchment","","","","Headpiece (f. 1r)","","","","","Palimpsest|~|Headpiece(s)","The front and end fly-leaves each consist of two glued together leaves.","text","Liturgical texts|~|Hymnals","syc","right-to-left","Syriac","","Syro-Palestinian script","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 17","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf2t29/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 2","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0rqf%2Fx112xs24/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1bs0rqf","Work","Great Euchologion: Khudra: Book of antiphonies and other varied selections used for services on yearly feast days","Euchologion","","","n.d.","Paul, the Deacon, approximately 720-799?","","","","","","","","Philothée","","","57 ff.","243.7 g","Codex","177 x 139 x 25.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc","right-to-left","Syriac","Estrangela","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 2","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs0rqf/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 24","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz171010t%2Fps028f83/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z171010t","Work","Psalms of David 18:34 through 27:4","Psalter","","","n.d.","","","","","","","","","Philothée","","","10 ff.","23.3 g","Codex","163 x 127 x 5.0 mm","Paper","","","","","","","","","","","text","Liturgical texts|~|Biblical texts","syc","right-to-left","Syriac","Serto","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 24","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz171010t/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 3","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz137986n%2F1c387k04/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z137986n","Work","Octoechos, the eight tones (modes?) of the Byzantine Rite","Octoechos","","","n.d.","","","","","","","","","Philothée","","","43 ff.","147.9 g","Codex","167 x 135 x 28.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 3","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz137986n/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 5","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8rqz%2F03630k90/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1zg8rqz","Work","Triodion containing all the proper rights for the offices of the Great Lent","Triodion","","","n.d.","","","","","","","","","Philothée","","","58 ff.","211.6 g","Codex","178 x 145 x 24.0 mm","Paper","","","","","","","","","","The front pastedown consists of three leaves glued together.","text","Liturgical texts","syc","right-to-left","Syriac","Melkite","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 5","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8rqz/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 6","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq812x%2Fz855p45w/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1tq812x","Work","","Lectionary","","1001/1100","11th c. CE","","","","","","","","","Philothée","","","45 ff.","105.1 g","Codex","165 x 143 x 19.0 mm","Paper","","","","","","","","","","","text","Liturgical texts|~|Lectionaries|~|Biblical texts|~|Gospel books","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 6","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq812x/manifest","delivery 8.1","",""
"","","Sinai, St. Catherine’s Monastery, Syriac NF X 9","","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz78b6%2F7h43k23b/full/!200,200/0/default.jpg","paged","ark:/21198/z1bk2gmg","ark:/21198/z1pz78b6","Work","Book of Hours, written by Mar George, from the Hebrew village of Egad in 1599 A.D.","Horologion","","1599","1599 CE","Mar Georges of Egad","","","","","","","","Philothée","","","190 ff.","482.9 g","Codex","139 x 108 x 90.0 mm","Paper","","","","","","","","","","","text","Liturgical texts","syc","right-to-left","Syriac","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Syriac NF X 9","New Finds","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz78b6/manifest","delivery 8.1","",""
