"File Name","Item Sequence","Visibility","Title","Thumbnail URL","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","AltTitle.other","AltTitle.uniform","Place of origin","Date.normalized","Date binding","Date.creation","Scribe","Illuminator","Rubricator","Author","Commentator","Compiler","Translator","Summary","Contents note","Colophon","Incipit","Explicit","Motif","Bibliography","References","Provenance","Signature","General note","Physical Description","Format.extent","Format","Format.dimensions","Support","Foliation","Collation","Page layout","Writing and hands","Illustrations note","Inscription","Additions","Binding note","Ink color","Features","Condition note","Type.typeOfResource","Type.genre","Language","Text direction","Writing system","Script","Script note","Rights.statementLocal","Rights contact","Name.repository","AltIdentifier.local","Series","Collection (physical)","Undertext object(s)","Overtext mss","Other version","Ms cataloger/scholar","(originator of the digitized object)","Lens make | Lens model","Aperature","Camera Operator","IIIF Manifest URL"
"","","sinai","Sinai Arabic 398. Menologion. Lives of Saints for the month Kanun I (December) : manuscript, 1258. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1mp66m6","Work","الدّولاب|~|ميمر","Menologion","","1258","","1258","","","","","","","","","Menologion. Lives of Saints for the month Kanun I (December), beginning on the 1st with the Prophet Nahum and ending on the 31st with St. Melania","""[The copying of] Part IV of Ad-Dūlāb [Menologion] …, that is the volume of the month of Kānūn Al-awwal [December]  was finished [on] Monday 8 in the month of Nīsān [March–April] … in the year of Our Father Adam [Anno Mundi] 6[7]66, and … Javān[?] ibn Dmitri ibn John ibn Ḥamzah [copied?] it in the … city of Antioch …"" (f. 310v).","نبتدي بمعونة الله و حسن توفيقه نكتب (f. 1v).","نجز (f. 310v).","","","Kamil","Antioch (f. 310v)","","","","310 ff. ; 5178.8 g","Codex","376 x 278 x 104 mm","Paper","f. 294 lacking","","","Scribe: Javān[?] ibn Dmitri ibn John ibn Ḥamzah","","","ff. 1r (supplicant inscription), 256v (reader inscription, Coptic[?]), 257r (reader inscription), 310v (reader inscription, Coptic[?]), 311r (supplicant and reader inscriptions, etc), 311v (reader inscription, etc)","","","Rubrication|~|Illustration(s)|~|Marginalia|~|Colophon","Rodent damage affecting text on ff. 1–28 and 271–311","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 398","","Sinai. Old Collection","","","https://www.loc.gov/item/0027938989A-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp66m6/manifest"
"","","sinai","Sinai Arabic 400. Menologion. Lives of Saints for the month of Kanun II (January) : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1gx5fxx","Work","","Menologion","","1201/1300","","13th c.","","","","","","","","","Menologion. Lives of Saints for the month of Kanun II (January), beginning on the 1st with a Mimar by St. Cyril, Patriarch of Alexandria, on the circumcision of Our Lord, and ending on the 15th with the life of St. John the Monk who owned a hut and a golden Gospel","","نبتدي علیٰ إسم الله و بمعونته نكتب (f. 1v).","","","","Kamil","","","","","216 ff. ; 3286.2 g","Codex","332 x 238 x 78 mm","Paper","","","","","","","ff. 1r (reader inscription), 214v (supplicant inscription), 215r (reader and supplicant inscriptions)","","","Rubrication|~|Marginalia","Rodent damage affecting text on ff. 1–5","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 400","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389888-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx5fxx/manifest"
"","","sinai","Sinai Arabic 401. Menologion. Lives of Saints for the month of Kanun II (January) : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1c54q8t","Work","الدّولاب","Menologion","","1201/1300","","13th c.","","","","","","","","","Menologion. Lives of Saints for the month of Kanun II (January), beginning on the 1st (same as Codex 160), and ending on the 16th with the death of Xenophon and his wife in the city of Ernes (Homs)","","نبتدي علیٰ إسم الله و معونته نكتب (f. 1v).","","","","Kamil","","","","","273 ff. ; 3814.6 g","Codex","365 x 277 x 70 mm","Paper","","","","","","","Front board inside (reader inscription), f. 271v (reader inscription)","","","Rubrication|~|Marginalia|~|Border(s), Decorative","Rodent damage affecting text on ff. 229–back board inside","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 401","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389931-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c54q8t/manifest"
"","","sinai","Sinai Arabic 402. Menologion. Lives of Saints for the months of Shbat (February), Adhar (March) and Nisan (April) : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z17d3zkj","Work","","Menologion","","1201/1300","","13th c.","","","","","","","","","Menologion. Lives of Saints for the months of Shbat (February), Adhar (March) and Nisan (April), beginning on the 12th of Shbat with the life of St. Maletius and ending on the 30th of Nisan with the life of Jacob the Apostle","","","","","","Kamil","","","","","129 ff. ; 1214.5 g","Codex","320 x 237 x 35 mm","Paper","ff. 65–67 lacking","","","","","","","Binding lacking","","Marginalia|~|Rubrication|~|Illustration(s)","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 402","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389943-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d3zkj/manifest"
"","","sinai","Sinai Arabic 403. Menologion. For the months of February, March and April : manuscript, 1258. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z13n36s9","Work","","Menologion","","1258","","1258","","","","","","","","","","","","","","","Kamil","","","February–April. f. 308r (peculiar marks in the margin).","","311 ff. ; 4516.1 g","Codex","347 x 268 x 110 mm","Paper","","","","It seems there is a change of hands multiple times, e.g. round f. 285r.","","","Front board inside (reader and supplicant inscriptions), f. 1r (reader inscription), back board inside (reader and multiple supplicant inscriptions)","","","Rubrication|~|Marginalia|~|Border(s), Decorative|~|Illustration(s)","Rodent damage affecting text on ff. 306–309","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 403","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871421/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n36s9/manifest"
"","","sinai","Sinai Arabic 405. Menologion for the months of Iyar (May) and Haziran (June) : manuscript, 1335. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1zw2q8k","Work","","Menologion","","1335","","1335","","","","","","","","","Beginning on the 5th of Iyar with the martyrdom of St. Irene, martyred under the emperor Licinius, and ending on the 29th of Haziran with an encomium by St. John Chrysostom on the Apostles Peter and Paul","","","","","","Kamil","","","","","237 ff. ; 3357.6 g","Codex","330 x 237 x 70 mm","Paper","","","","","ff. 237r, 237v","","Back board inside (supplicant inscription), ff. 237r (multiple reader inscriptions, multiple supplicant inscriptions, etc), 237v (multiple reader inscriptions, etc)","Front and back covers can be buttoned together.","","Rubrication|~|Border(s), Decorative|~|Marginalia|~|Illustration(s)","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 405","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389955-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw2q8k/manifest"
"","","sinai","Sinai Arabic 406. Menologion for the month of Haziran (June) : manuscript, 1264. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1v41zkm","Work","","Menologion","","1264","","1264","","","","","","","","","Preceded by the Life and Miracles of St. Simeon Stylite","","","","","","Kamil","","","","","250 ff. ; 3127.9 g","Codex","342 x 274 x 84 mm","Paper","","","","","","","f. 245v (supplicant inscription), Coptic[?] inscription (f. 229r)","Front board lacking","","Rubrication|~|Illustration(s)|~|Marginalia","Rodent damage affecting text on ff. 1–10 and 233–245","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 406","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389967-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v41zkm/manifest"
"","","sinai","Sinai Arabic 407. Menologion for the month of Tamuz (July) : manuscript, 1335. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1qf9x7m","Work","","Menologion","","1335","","1335","","","","","","","","","Beginning on the 2nd with the manifestation of Our Lady’s dress and ending on the 29th with the martyrdom of St. Theodota and her children","""[The copying of] this book, which is for the month of Tammūz [June–July], finished on 20 in the month of Īlūl [Elul; August–September] in the Year of Our Father Adam [Anno Mundi] 6843 …"" (f. 253r).","نبتدي بمعونة الله و حسن توفيقه نكتب (f. 1r).","نجز هذه [sic] الكتاب (f. 253r).","","","Kamil","","","","","254 ff. ; 3524.4 g","Codex","326 x 250 x 79 mm","Paper","","","","","ff. 1r (headpiece), 252v","","f. 253r (reader and supplicant inscriptions), 253v (multiple reader inscriptions, etc), 254r (multiple reader inscriptions), 254v (multiple reader inscriptions, Coptic[?])","","","Headpiece(s)|~|Rubrication|~|Illustration(s)|~|Marginalia|~|Border(s), Decorative|~|Colophon","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 407","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389979-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qf9x7m/manifest"
"","","sinai","Sinai Arabic 412. Synaxarium, Part I of Synaxarium from the months of Ilul to Shbat : manuscript, [12th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1kp95jq","Work","","Synaxarion","","1101/1200","","12th c.","","","","","","","","","","f. 199r","","نجز (f. 199r).","","","Kamil","","","","","200 ff. ; 1905.9 g","Codex","259 x 205 x 104 mm","Paper","","","","","","","f. 184 is a new insert that differs stylistically from what precedes and follows it, and supplies text omitted earlier. The first three lines on f. 185r had to be repeated on f. 184r and then the supplied text is entered. However, those three lines were not crossed out as is usually done on similar occasions; instead, a diesis (double dagger) is provided before and after the lines with the instruction ""[s]eek this sign"" (last, rubricated line on f. 184v). ; Greek[?] Inscriptions on ff. 1r, 199v","","","Rubrication|~|Marginalia|~|Illustration(s)","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 412","","Sinai. Old Collection","","","https://www.loc.gov/item/00279388434-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kp95jq/manifest"
"","","sinai","Sinai Arabic 417. Synaxarium for the whole year, preceded by an introduction : manuscript, 1095. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1fx8dww","Work","سنكساري","Synaxarion","","1095","","1095","","","","","","","","","","""… listed in the Year of the World [Anno Mundi] 6603 and in the year of the Hegira [AH] 488."" (f. 318v).","","","","","Kamil","","","","","319 ff. ; 1737.6 g","Codex","232 x 196 x 102 mm","Paper","","","","Scribe: Nafūlā ibn Abul-Sarūr [?] the Morrocan priest (f. 318v)?","","","ff. 1r (donation inscription), 318r, 318v, 319r (inc. calligraphic practice), 319v, back board inside (donation inscription) ; f. 24 is a new insert that differs stylistically from what precedes and follows it.","","","Headpiece(s)|~|Rubrication|~|Marginalia|~|Illustration(s)|~|Colophon","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 417","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390830-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fx8dww/manifest"
"","","sinai","Sinai Arabic 423. Menologion for the whole year : manuscript, 1626. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1dz1cqm","Work","","Menologion","","1626","","1626","","","","","","","","","Includes introduction and index at the beginning","""The completion of the copying of this blessed book occurred on the 25[th] in the month of Iyār [May] in the Year of the Existence of the World [Anno Mundi] 7134 by … Simon the Deacon …"" (f. 619r).","نبتدي بعون الله تعالیٰ و إرشاده و حسن توفيقه نكتب (f. 1r).","","","","Kamil","","","","","620 ff. ; 4501.6 g","Codex","315 x 237 x 113 mm","Paper","","","","Scribe: Simon the Deacon (f. 619r)","","","Front flyleaf 1r (reader inscription), front flyleaf 1v, 615v (multiple reader inscriptions), 619r (donation inscription, Coptic[?]), 619v (multiple reader inscriptions, etc), back board inside (reader inscription)","","","Rubrication|~|Colophon","Rodent damage affecting text front board inside–f. 7","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 423","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390921-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz1cqm/manifest"
"","","sinai","Sinai Arabic 456. Varia : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1960mwv","Work","","","","1201/1300","","13th c.","","","","","","","","","Selection from the works of St. Isaac the Syrian ; Book of “The Spiritual Paradise” ; Apophthegmata ; Canons of John the Hermit Patriarch of Constantinople, and other Canons ; Prayers ; Names of Old Testament Prophets and ten Commandments ; The Universal History of Mahbūb ibn Constantine al-Rūmī al-Manbigī (incomplete) ; Four minor episodes, including the story of Andronicus and his wife Athanasia","","نبتدي بعون الله نكتب (f. 1r).","تمّت بعون الله سبحانه (f. 169v).","","","Kamil","","","","","175 ff. ; 1407.8 g","Codex","281 x 195 x 61 mm","Paper","Back board inside foliated as f. 175(r)","","","It seems there is a change of hands multiple times, e.g. round f. 3v.","","","Front board inside (supplicant inscription, reader inscription, calligraphic practice, Coptic[?]), ff. 169v (reader inscription), 174v (supplicant inscription)","","","Rubrication|~|Illustration(s)|~|Marginalia","","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 456","","Sinai. Old Collection","","","https://www.loc.gov/item/0027939110A-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1960mwv/manifest"
"","","sinai","Sinai Arabic 476. Apophthegmata ; Mimars ; Epistles : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1b57p5w","Work","","","","1201/1300","","13th c.","","","","","","","","","Apophtegmata derived from the sayings of SS. Isaac, John Chrysostom and Ephraem in the “Paradise of the Fathers” ; Thirty Mimars by St. Basil the Great ; Story of the Apostles Peter, Paul and John, followed by a story of Emperor Tiberius, and another of Sylvester Pope of Rome ; Epistle of Celestine “Patriarch” of Rome to Nestorius","","","","","","Kamil","","","","","200 ff. ; 1265.9 g","Codex","265 x 181 x 58 mm","Paper","","","","","","","Back board inside (multiple supplicant inscriptions and one aphoristic inscription, Greek[?])","Front board and spine lacking","","Rubrication|~|Marginalia","","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 476","","Sinai. Old Collection","","","https://www.loc.gov/item/00279391202-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b57p5w/manifest"
"","","sinai","Sinai Arabic 483. Book of “The Spiritual Paradise” : manuscript, 1177. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z16d6xc8","Work","","","","1177","","1177","","","","","","","",""," Preceded by a theological treatise in 25 chapters and followed by another by Agathon Metropolitan of Ernes (Homs) on Belief and Priesthood","""The copying of this holy book was completed … at the end of Wednesday 7 in the month of Ḥazīrān [June] in the Year of Alexander son of Philip the Roman 1489"" (f. 380v).","","تمّ (passim)؛ كمل نسخ هذا الكتاب المقدّس بمعونة الله و حسن توفيقه (f. 380v).","","","Kamil","","","","","280 ff. ; 1349.5 g","Codex","260 x 180 x 66 mm","Paper","ff. 55 and 240–339 lacking","","","","","","","Front and back boards lacking","","Rubrication|~|Illustration(s)|~|Border(s), Decorative|~|Colophon","","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 483","","Sinai. Old Collection","","","https://www.loc.gov/item/00279391251-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d6xc8/manifest"
"","","sinai","Sinai Arabic 492. Paradise of the Fathers ; Mimars : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z12n65mg","Work","","","","1201/1300","","13th c.","","","","","","","","","Paradise of the Fathers arranged alphabetically with incomplete introduction ; Mimars and discourses derived from the works of SS. Dorotheus and Maximus","","نبتدي بعون الله و حسن توفيقه نكتب (f. 1v).","","","","Kamil","","","","","278 ff. ; 2654.8 g","Codex","285 x 204 x 99 mm","Paper","","","","","","","f. 1r (reader inscription and supplicant inscription)","","","Rubrication|~|Marginalia","","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 492","","Sinai. Old Collection","","","https://www.loc.gov/item/00279391329-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n65mg/manifest"
