File Name,Item Sequence,Title,Descriptive title,Thumbnail URL,viewingHint,Parent ARK,Item ARK,Object Type,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Author,Associated name,Translator,Contents note,Colophon,Incipit,Explicit,References,Provenance,General note,Format.extent,Form,Format.dimensions,Support,Foliation,Page layout,Hand note,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights.statementLocal,Rights contact,Name.repository,Shelfmark,Collection (physical),Other version(s),image count,IIIF Manifest URL,delivery
,,"St. Catherine's Monastery, Sinai Arabic 536",Paradise of the Fathers ; Lives of Saints,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw34gm%2Fp449hq74/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1zw34gm,Work,,,,1277,,1277,,,,,Selection from the Paradise of the Fathers ; Life of St. Anthony by St. Athanasius ; Life of St. Pachomius including also the Life of Theodulus his pupil,,,,Kamil,,,404 ff.,codex,222 x 167 x 101 mm,paper,,,,,,,,,Rubrication|~|Colophon|~|Dated,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 536,Sinai. Old Collection,https://www.loc.gov/item/00279390325-ms/,624,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw34gm/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Arabic 537",Martyrdoms ; Mimars,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6mm5%2Fbx90pw2p/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1fb6mm5,Work,,,,1201/1300,,13th c.,,"Basil, Saint, Bishop of Caesarea, approximately 329-379",,,"Mimar by St. Basil ; Lives of SS. Arsenius the Great, Menas, Hermogenes, Eugraphus, Hilarion, and Mamas ; The Book of the Miracles of St. Menas by St. Timotheus Archbishop of Alexandria ; Martyrdom of St. Mamas",,,,Kamil,,,209 ff.,codex,204 x 150 x 52 mm,paper,,,,,,,,,,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 537,Sinai. Old Collection,https://www.loc.gov/item/00279390313-ms/,424,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb6mm5/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 538",Lives of Saints,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1pg2w47,Work,,,,1211,,1211,,,,,"Story of Barlaam and Josaphat ; The Dormition of Our Lady ; Lives of SS. Theodore of the Monastery of St. Sabas, Mark of Scetes, known as at-Tarmaqānī, Maximus and Dometius, Onuphrius-whose life is written by St. Paphnutius, Onesima, Stratonica and Seleucus, Martianus, Simeon, Archelides, “God’s Man”, John of the Well, Mary the Egyptian, written by Sophronius Patriarch of Jerusalem, Maurice (Mōrīq), and Simeon known as Mār Qūmī",,,,Kamil,,,377 ff.,codex,262 x 190 x 80 mm,paper,f. 222 lacking,,,"ff. 170r, 170v",,"ff. 167r (supplicant inscriptions), 167v (supplicant inscription, etc) 376v (supplicant inscription)",Front board and spine lacking,,Marginalia|~|Rubrication|~|Dated,Rodent damage affecting text on f. 376,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 538,Sinai. Old Collection,https://www.loc.gov/item/00279390301-ms/,762,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg2w47/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 541",Life of St. Pachomius and some of his disciples,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42csn%2Fmw73bk2g/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1v42csn,Work,,,,1201/1300,,13th c.,,,,,Includes a note on the conversion of dates of different calendars,,,,Kamil,,,105 ff.,codex,221 x 146 x 46 mm,paper,,,,,,,,,Rubrication,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 541,Sinai. Old Collection,https://www.loc.gov/item/00279390398-ms/,538,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v42csn/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Arabic 547",Paradise of the Fathers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5hkh%2Fxx41xj56/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1hq5hkh,Work,,,,1101/1200,,12th c.,,,,,"Paradise of the Fathers. Teachings derived from the works of SS. John Chrysostom, Basil, Ephraem, Nilus and other Saints and Fathers af the Church",,,,Kamil,,,106 ff.,codex,250 x 194 x 44 mm,paper,,,,,,,,,,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 547,Sinai. Old Collection,http://www.loc.gov/item/00279390362-ms/,222,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq5hkh/manifest,delivery 4.4
,,"St. Catherine's Monastery, Sinai Arabic 548",Paradise of the Fathers ; Mimars,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1126wx1,Work,,,,1306,,1306,,,,,Selection from the Paradise of the Fathers ; Mimars by St. Ephraem ; Encomium to St. Catherine,,,,Kamil,,,194 ff.,codex,199 x 142 x 71 mm,paper,,,,Decorative element on f. 2r,,,,,Rubrication|~|Illustration(s)|~|Dated,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 548,Sinai. Old Collection,http://www.loc.gov/item/00279390477-ms/,400,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1126wx1/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 550",Paradise of the Fathers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k5vxw%2Fx315cp6z/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z19k5vxw,Work,,,,1201/1300,,13th c.,,,,,,,,,Kamil,,,299 ff.,codex,182 x 140 x 94 mm,paper,,,,,,,,,,Folios glued together (ff. 265-267),text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 550,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871427,608,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k5vxw/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 553",Varia,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t546z%2F8619rf8q/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z15t546z,Work,,,,1182,,1182,,,"Macarius, the Egyptian, Saint, active 4th century|~|John Chrysostom, Saint, -407|~|Ephraem, Syrus, Saint, 303-373",,"Twenty-four tracts and treatises of miscellaneous nature, divisible into the following categories: 1 - Theological debate, the Orthodox Creed, list of the great Prophets, philosophers’ prophecies, the Passion of Our Lord, and a selection of testimonies derived from the Old and New Testaments. 2 - Story of a monk from China and some jurists. 3 - Stories from the Lives of Saints and Church Fathers, some anonymous, others mentioned by name, as SS. Verosius, Philip the Apostle, Mark of Scetis, and the Seven Youths of Ephesus. 4 - Apophthegmata and Mimars by SS. Macarius, John Chrysostom and Ephraem the Syrian. 5 - An Encomium to Our Lady",,,,Kamil,,,152 ff.,codex,179 x 142 x 48 mm,paper,,,,,,,,,Dated,,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 553,Sinai. Old Collection,https://www.loc.gov/item/0027939043A-ms/,314,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t546z/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 557",Paradise of the Fathers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12532x9%2F3x65rw0d/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z12532x9,Work,,,,1201/1300,,13th c.,,,,,,,,,Kamil,,,315 ff.,codex,193 x 148 x 100 mm,paper,,,,,,,,,,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 557,Sinai. Old Collection,https://www.loc.gov/item/00279390520-ms/,644,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12532x9/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 558",Lives of Saints ; Paradise of the Fathers,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1jq24fb,Work,,,,1101/1200,,12th c.,,,,,"Selection from the Paradise of the Fathers ; The story of St. Mark who lived in the mountain of Tarmaqa, the twelve saintly hermits, and the story of St. Paul and Satan ; Epistle from St. Moses to St. Poemen ; Epistle from Thalassius to Palladius the Bishop ; Cousels from the Gospel ; A shortCreed for those who are ignorant of the doctrine of Orthodoxy",,,,Kamil,,,202 ff.,codex,227 x 168 x 82 mm,paper,,,,,,f. 1av (donation inscription),,,Rubrication|~|Illustration(s)|~|Marginalia,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 558,Sinai. Old Collection,https://www.loc.gov/item/00279390519-ms/,414,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq24fb/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 560",Mimars,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1n3s%2Fqq07q30x/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1qc1n3s,Work,,,,1201/1300,,13th c.,,,,,"Mimars by SS. Ephraem, John Chrysostom, Basil, John Damas­cene, Anastasius, John Climax, and Dorotheus",,,,Kamil,,,264 ff.,codex,222 x 158 x 92 mm,paper,,,,,,,,,"Rubrication|~|Headpiece(s)|~|Decoration, Vegetative|~|Decoration, Geometric|~|Marginalia",,text,Theological works|~|Mimars,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 560,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871036/NLI,446,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc1n3s/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Arabic 562",Prayers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2kc4%2F9w43z528/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1xd2kc4,Work,,,,1291,,1291,,,,,,,,,Kamil,,,127 ff.,codex,194 x 151 x 46 mm,paper,,,,,,,,,Dated,Rodent damage (ff. 1-8); Front cover damaged,text,Liturgical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 562,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871428,263,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xd2kc4/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 563",Paradise of the Fathers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4rtb%2Fck429x0g/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1cz4rtb,Work,,,,1257,,1257,,,,,Includes treatise giving Arabic and Greek inscriptions on the icons found at al-Qusair Monastery,,,,Kamil,,,304 ff.,codex,232 x 167 x 79 mm,paper,,,,,,,,,Dated,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 563,Sinai. Old Collection,http://www.loc.gov/item/00279390489-ms/,616,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz4rtb/manifest,delivery 4.4
,,"St. Catherine's Monastery, Sinai Arabic 564",Paradise of the Fathers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn1tmz%2Fg2029h9w/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1sn1tmz,Work,,,,1201/1300,,13th c.,,,,,,,,,Kamil,,,371 ff.,codex,231 x 172 x 98 mm,paper,,,,,,,,,,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 564,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871429,751,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn1tmz/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 565",Paradise of the Fathers,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km0wfz%2F35777v7m/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1km0wfz,Work,,,,1622,,1622,,,,,,,,,Kamil,,,476 ff.,codex,229 x 169 x 94 mm,paper,,,,,,,,,Rubrication|~|Marginalia|~|Dated,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 565,Sinai. Old Collection,https://www.loc.gov/item/00279390593-ms/,504,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km0wfz/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Arabic 569",The Great Pandectes by St. Nicon,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1863krg,Work,,"Nikon of the Black Mountain, ca. 1025-ca. 1100. Pandektēs",,1201/1300,,13th c.,,,,,Beginning with discourse 2 and ending with discourse 63,,,,Kamil,,,460 ff.,codex,323 x 242 x 98 mm,paper,,,,,,,Binding lacking,,Marginalia|~|Rubrication|~|Illustration(s),Rodent damage affecting text on ff. 1–15,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 569,Sinai. Old Collection,https://www.loc.gov/item/00279390581-ms/,926,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1863krg/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 57",Psalter and Odes,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fmr62sk03/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z15q60cw,Work,,Bible. Psalms|~|Bible. Odes|~|Psalter,,1601/1700,,17th c.,,,,,,,,,Kamil,,,184 ff.,codex,160 x 114 x 39 mm,paper,,,,,,Greek marginalia,,,Rubrication|~|Marginalia,,text,Biblical texts|~|Liturgical texts,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 57,Sinai. Old Collection,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891599&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,378,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q60cw/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 570",Varia,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1dz1cr2,Work,,,,1201/1300,,13th c.,,,,,Sermons by Gabriel Bishop of Mt. Sinai ; Apocalypse of St. John the Apostle ; Selection from the Paradise of the Fathers ; Treatise by Maximus (200 chapters) ; Sayings by Ephraem ; Problems and responses between Anastastius and some faithful Christians,,نبتدي بمعونة (f. 15r)؛,إنقضیٰ بعون الله و تأييده (f. 18v)؛ كملت (f. 14v)؛,Kamil,,,267 ff.,codex,284 x 205 x 95 mm,paper,f. 145 miswritten as 45,,"It seems there is a change of hands multiple times, e.g. round ff. 9r, 9v, 19r, 132r, 264r.",f. 2r,,f. 267v (supplicant inscription)|~|Fragment found between ff. 50v–51r,Front board lacking,,Marginalia|~|Rubrication|~|Illustration(s)|~|Headpiece(s),,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh|~|Thuluth,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 570,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871432/NLI,544,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz1cr2/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 578",The diseases of the eye and their treatment by ‘Alī ibn Īsā,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv04nq%2Fg503k706/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1fv04nq,Work,,,,1001/1100,,11th c.,,,,,,,,,Kamil,,,59 ff.,codex,221 x 153 x 30 mm,paper,,,,,,,,,Rubrication|~|Marginalia|~|Colophon,,text,Scientific works,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 578,Sinai. Old Collection,https://www.loc.gov/item/00279390544-ms/,655,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv04nq/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Arabic 579",Long treatise on Logic,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892qj3%2F0v573w70/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1892qj3,Work,,,,1101/1200,,12th c.,,,,,,,,,Kamil,,,180 ff.,codex,237 x 177 x 47 mm,paper,,,,,,,,,,,text,Philosophical works,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 579,Sinai. Old Collection,http://www.loc.gov/item/00279390659-ms/,376,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1892qj3/manifest,delivery 4.4
,,"St. Catherine's Monastery, Sinai Arabic 58",Psalter and Odes,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9dc0%2F6t13cc59/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1hd9dc0,Work,,Bible. Psalms|~|Bible. Odes|~|Psalter,,1401/1500,,15th c.,,,,,,,,,Kamil,,,141 ff.,codex,185 x 123 x 48 mm,paper,,,,,,,,,,,text,Biblical texts|~|Liturgical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 58,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891600,291,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hd9dc0/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 581",Mimars (9) by Theodore Bishop of Harrān,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1w96dgk,Work,,,,1101/1200,,12th c.,,,,,,,,,Kamil,,,206 ff.,codex,197 x 159 x 61 mm,paper,f. 121 lacking,,,,,,,,,Front and back boards lacking. Last quires curved.,text,Theological works|~|Mimars,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 581,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871038/NLI,419,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w96dgk/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 582",A Universal History,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd614g%2F5s47fz5p/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1jd614g,Work,,,,901/1000,,10th c.,,,,,Beginning with the story of Moses and ending by the reign of the Caliph al-Ma’mūn,,,,Kamil,,,163 ff.,codex,170 x 152 x 37 mm,paper,,,,,,,,,,,text,Historical works,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 582,Sinai. Old Collection,http://www.loc.gov/item/00279390635-ms/,336,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd614g/manifest,delivery 1
